"Date","Price","Open","High","Low","Vol.","Change %"
"22/09/2015","44,523.72","45,379.92","45,379.92","44,414.87","136.53M","-1.89%"
"21/09/2015","45,379.92","45,616.07","45,630.74","45,159.31","102.12M","-0.52%"
"18/09/2015","45,616.07","46,137.53","46,140.94","45,144.19","156.04M","-1.13%"
"17/09/2015","46,137.53","45,588.01","46,574.13","45,588.01","265.91M","1.21%"
"16/09/2015","45,588.01","43,985.37","45,709.31","43,985.37","156.15M","3.64%"
"15/09/2015","43,985.37","43,813.06","43,985.37","43,314.91","116.96M","0.39%"
"14/09/2015","43,813.06","43,450.42","44,019.64","43,450.42","100.64M","0.83%"
"11/09/2015","43,450.42","44,025.81","44,059.97","43,361.80","147.78M","-1.31%"
"10/09/2015","44,025.81","44,249.39","44,249.39","43,637.82","145.95M","-0.51%"
"09/09/2015","44,249.39","44,107.18","44,852.86","44,107.18","146.65M","0.32%"
"08/09/2015","44,107.18","43,389.01","44,232.02","43,387.29","131.16M","1.66%"
"07/09/2015","43,389.01","43,547.16","44,124.44","43,259.21","125.54M","-0.36%"
"04/09/2015","43,547.16","44,838.96","44,838.96","43,512.74","110.33M","-2.88%"
"03/09/2015","44,838.96","43,699.53","44,838.96","43,699.53","103.26M","2.61%"
"02/09/2015","43,699.53","42,979.77","44,039.04","42,979.77","115.69M","1.67%"
"01/09/2015","42,979.77","44,350.11","44,350.11","42,934.67","116.49M","-3.09%"
"31/08/2015","44,350.11","44,383.74","44,464.20","44,021.70","93.73M","-0.08%"
"28/08/2015","44,383.74","43,624.98","44,383.74","43,623.74","99.23M","1.74%"
"27/08/2015","43,624.98","42,854.06","43,624.98","42,854.06","139.08M","1.80%"
"26/08/2015","42,854.06","43,439.05","43,444.12","42,718.09","149.86M","-1.35%"
"25/08/2015","43,439.05","42,149.24","43,753.47","42,149.24","173.45M","3.06%"
"24/08/2015","42,149.24","43,404.56","43,404.56","41,037.50","208.83M","-2.89%"
"21/08/2015","43,404.56","44,149.39","44,149.39","43,374.70","144.21M","-1.69%"
"20/08/2015","44,149.39","44,686.47","44,686.47","43,762.51","152.28M","-1.20%"
"19/08/2015","44,686.47","45,467.35","45,467.35","44,593.46","101.36M","-1.72%"
"18/08/2015","45,467.35","45,287.52","45,467.35","44,940.66","111.26M","0.40%"
"17/08/2015","45,287.52","45,341.19","45,689.56","45,074.83","89.84M","-0.12%"
"14/08/2015","45,341.19","45,877.71","46,043.73","45,248.52","72.98M","-1.17%"
"13/08/2015","45,877.71","44,980.35","46,012.56","44,980.35","97.19M","2.00%"
"12/08/2015","44,980.35","46,622.58","46,622.58","44,980.35","122.95M","-3.52%"
"11/08/2015","46,622.58","46,431.99","47,200.36","46,431.99","103.78M","0.41%"
"07/08/2015","46,431.99","46,930.67","47,063.14","46,425.91","75.74M","-1.06%"
"06/08/2015","46,930.67","47,259.06","47,259.06","46,723.27","103.39M","-0.69%"
"05/08/2015","47,259.06","46,917.54","47,427.48","46,915.39","103.22M","0.73%"
"04/08/2015","46,917.54","46,120.82","46,947.23","45,984.95","110.68M","1.73%"
"03/08/2015","46,120.82","46,557.26","46,561.48","46,002.29","75.24M","-0.94%"
"31/07/2015","46,557.26","46,302.48","46,644.27","46,158.08","122.43M","0.55%"
"30/07/2015","46,302.48","46,108.87","46,513.23","46,101.12","117.34M","0.42%"
"29/07/2015","46,108.87","45,290.17","46,138.92","45,290.17","119.53M","1.81%"
"28/07/2015","45,290.17","45,768.94","45,990.94","45,145.84","127.73M","-1.05%"
"27/07/2015","45,768.94","45,858.45","46,063.91","45,503.78","89.39M","-0.20%"
"24/07/2015","45,858.45","46,649.23","46,722.14","45,858.45","190.67M","-1.70%"
"23/07/2015","46,649.23","46,370.97","46,891.79","46,370.75","110.63M","0.60%"
"22/07/2015","46,370.97","47,256.32","47,256.32","46,157.53","126.34M","-1.87%"
"21/07/2015","47,256.32","47,388.67","47,616.33","47,183.90","99.49M","-0.28%"
"20/07/2015","47,388.67","47,052.58","47,450.83","47,022.39","82.79M","0.71%"
"17/07/2015","47,052.58","47,228.09","47,477.49","47,052.58","80.42M","-0.37%"
"16/07/2015","47,228.09","46,942.19","47,255.86","46,907.32","134.02M","0.61%"
"15/07/2015","46,942.19","46,571.30","47,034.90","46,571.30","124.49M","0.80%"
"14/07/2015","46,571.30","46,907.90","47,029.18","46,489.69","79.31M","-0.72%"
"13/07/2015","46,907.90","46,216.22","46,918.76","46,216.22","95.62M","1.50%"
"10/07/2015","46,216.22","45,872.43","46,442.89","45,872.43","122.87M","0.75%"
"09/07/2015","45,872.43","44,678.82","45,872.43","44,678.82","109.78M","2.67%"
"08/07/2015","44,678.82","44,377.00","44,678.82","43,944.36","134.73M","0.68%"
"07/07/2015","44,377.00","45,732.42","45,741.20","44,338.35","124.60M","-2.96%"
"06/07/2015","45,732.42","46,355.60","46,355.60","45,422.54","71.20M","-1.34%"
"03/07/2015","46,355.60","46,627.77","46,634.58","46,227.85","50.45M","-0.58%"
"02/07/2015","46,627.77","46,313.36","46,766.89","46,257.57","93.40M","0.68%"
"01/07/2015","46,313.36","46,141.59","46,533.62","46,073.21","91.66M","0.37%"
"30/06/2015","46,141.59","46,395.06","46,422.02","45,941.08","114.09M","-0.55%"
"29/06/2015","46,395.06","47,054.51","47,054.51","45,926.83","91.04M","-1.40%"
"26/06/2015","47,054.51","47,259.66","47,259.66","46,823.37","84.60M","-0.43%"
"25/06/2015","47,259.66","47,231.90","47,517.47","46,898.29","121.39M","0.06%"
"24/06/2015","47,231.90","47,002.30","47,388.87","46,972.69","94.34M","0.49%"
"23/06/2015","47,002.30","46,593.00","47,050.17","46,593.00","98.79M","0.88%"
"22/06/2015","46,593.00","46,170.57","46,698.94","46,163.97","91.10M","0.91%"
"19/06/2015","46,170.57","46,213.88","46,528.70","46,087.87","170.99M","-0.09%"
"18/06/2015","46,213.88","45,914.43","46,240.57","45,597.51","376.34M","0.65%"
"17/06/2015","45,914.43","45,608.63","46,176.31","45,608.63","134.57M","0.67%"
"15/06/2015","45,608.63","46,129.91","46,210.09","45,578.30","74.30M","-1.13%"
"12/06/2015","46,129.91","46,149.59","46,523.99","46,053.13","87.80M","-0.04%"
"11/06/2015","46,149.59","46,252.64","46,564.75","46,149.59","108.18M","-0.22%"
"10/06/2015","46,252.64","45,395.91","46,269.27","45,395.91","106.94M","1.89%"
"09/06/2015","45,395.91","45,942.67","45,954.23","45,300.82","87.52M","-1.19%"
"08/06/2015","45,942.67","45,993.24","46,073.71","45,705.38","92.78M","-0.11%"
"05/06/2015","45,993.24","45,585.39","46,075.10","45,368.60","97.14M","0.89%"
"04/06/2015","45,585.39","46,083.96","46,083.96","45,585.39","113.67M","-1.08%"
"03/06/2015","46,083.96","46,377.77","46,399.61","45,796.43","130.93M","-0.63%"
"02/06/2015","46,377.77","46,180.49","46,377.77","45,554.55","129.76M","0.43%"
"01/06/2015","46,180.49","46,285.65","46,614.82","46,100.29","102.82M","-0.23%"
"29/05/2015","46,285.65","46,815.09","47,023.45","46,285.65","176.95M","-1.13%"
"28/05/2015","46,815.09","46,885.86","47,131.48","46,427.27","119.31M","-0.15%"
"27/05/2015","46,885.86","46,916.48","46,962.43","46,370.25","141.02M","-0.07%"
"26/05/2015","46,916.48","47,844.77","48,033.50","46,916.48","114.44M","-1.94%"
"25/05/2015","47,844.77","47,885.27","48,080.30","47,750.27","36.68M","-0.08%"
"22/05/2015","47,885.27","47,915.05","48,103.11","47,822.08","97.82M","-0.06%"
"21/05/2015","47,915.05","47,994.24","48,039.07","47,695.30","101.67M","-0.16%"
"20/05/2015","47,994.24","48,143.09","48,147.04","47,784.81","90.58M","-0.31%"
"19/05/2015","48,143.09","48,262.00","48,420.72","47,986.65","137.70M","-0.25%"
"18/05/2015","48,262.00","47,935.39","48,269.11","47,935.39","144.90M","0.68%"
"15/05/2015","47,935.39","47,821.65","48,324.60","47,821.65","86.17M","0.24%"
"14/05/2015","47,821.65","47,993.01","48,060.75","47,821.65","106.44M","-0.36%"
"13/05/2015","47,993.01","47,868.91","48,233.78","47,868.91","125.72M","0.26%"
"12/05/2015","47,868.91","48,098.25","48,188.49","47,751.69","99.09M","-0.48%"
"11/05/2015","48,098.25","47,716.53","48,168.65","47,716.53","97.26M","0.80%"
"08/05/2015","47,716.53","47,198.02","47,982.56","47,198.02","105.38M","1.10%"
"07/05/2015","47,198.02","47,707.62","47,707.62","46,933.55","145.46M","-1.07%"
"06/05/2015","47,707.62","48,312.41","48,312.41","47,620.93","128.80M","-1.25%"
"05/05/2015","48,312.41","48,443.21","48,560.68","48,268.98","84.27M","-0.27%"
"04/05/2015","48,443.21","48,195.48","48,861.10","48,195.48","93.36M","0.51%"
"30/04/2015","48,195.48","48,296.08","48,549.34","48,040.23","118.14M","-0.21%"
"29/04/2015","48,296.08","48,758.27","48,912.59","48,176.08","106.06M","-0.95%"
"28/04/2015","48,758.27","48,965.36","49,136.09","48,554.37","126.04M","-0.42%"
"24/04/2015","48,965.36","48,411.02","49,101.77","48,411.02","110.39M","1.15%"
"23/04/2015","48,411.02","47,997.80","48,411.02","47,956.03","84.77M","0.86%"
"22/04/2015","47,997.80","47,827.43","48,088.18","47,596.37","87.54M","0.36%"
"21/04/2015","47,827.43","47,572.87","47,963.12","47,548.84","86.26M","0.54%"
"20/04/2015","47,572.87","47,491.87","47,733.27","47,362.85","76.56M","0.17%"
"17/04/2015","47,491.87","48,003.52","48,003.52","47,237.01","95.55M","-1.07%"
"16/04/2015","48,003.52","47,452.93","48,010.66","47,435.13","99.98M","1.16%"
"15/04/2015","47,452.93","47,039.79","47,470.41","47,002.16","99.51M","0.88%"
"14/04/2015","47,039.79","47,307.74","47,388.43","46,864.88","101.18M","-0.57%"
"13/04/2015","47,307.74","47,134.40","47,467.56","47,134.40","93.43M","0.37%"
"10/04/2015","47,134.40","46,779.77","47,139.09","46,779.77","77.48M","0.76%"
"09/04/2015","46,779.77","46,630.69","46,899.00","46,569.92","76.19M","0.32%"
"08/04/2015","46,630.69","46,418.90","46,783.50","46,414.51","96.96M","0.46%"
"07/04/2015","46,418.90","46,048.96","46,530.71","46,048.96","98.27M","0.80%"
"02/04/2015","46,048.96","46,128.41","46,263.22","45,967.82","84.39M","-0.17%"
"01/04/2015","46,128.41","46,016.98","46,128.41","45,761.37","119.60M","0.24%"
"31/03/2015","46,016.98","46,293.05","46,498.24","45,904.23","116.77M","-0.60%"
"30/03/2015","46,293.05","45,678.97","46,379.32","45,673.85","110.44M","1.34%"
"27/03/2015","45,678.97","45,467.39","45,728.46","45,352.09","93.43M","0.47%"
"26/03/2015","45,467.39","46,182.11","46,182.11","45,307.15","121.46M","-1.55%"
"25/03/2015","46,182.11","46,735.06","46,735.06","46,015.11","114.23M","-1.18%"
"24/03/2015","46,735.06","46,480.63","46,902.03","46,284.91","100.40M","0.55%"
"23/03/2015","46,480.63","46,592.78","46,885.56","46,404.84","102.53M","-0.24%"
"20/03/2015","46,592.78","46,699.35","46,784.05","46,419.29","151.73M","-0.23%"
"19/03/2015","46,699.35","46,181.04","47,278.95","46,181.04","257.85M","1.12%"
"18/03/2015","46,181.04","46,269.27","46,491.15","46,071.11","91.24M","-0.19%"
"17/03/2015","46,269.27","46,202.57","46,606.90","46,077.36","95.31M","0.14%"
"16/03/2015","46,202.57","45,872.93","46,220.96","45,781.18","100.91M","0.72%"
"13/03/2015","45,872.93","46,303.16","46,470.69","45,772.44","184.96M","-0.93%"
"12/03/2015","46,303.16","45,825.87","46,431.34","45,825.87","116.72M","1.04%"
"11/03/2015","45,825.87","46,148.91","46,297.71","45,713.55","162.92M","-0.70%"
"10/03/2015","46,148.91","46,644.35","46,689.39","45,963.33","","-1.06%"
"09/03/2015","46,644.35","47,236.40","47,236.40","46,617.60","96.91M","-1.25%"
"06/03/2015","47,236.40","47,105.87","47,287.28","46,812.12","109.78M","0.28%"
"05/03/2015","47,105.87","46,744.23","47,218.93","46,672.73","146.18M","0.77%"
"04/03/2015","46,744.23","46,976.08","47,084.45","46,685.83","113.57M","-0.49%"
"03/03/2015","46,976.08","46,773.81","47,048.26","46,704.30","107.82M","0.43%"
"02/03/2015","46,773.81","47,161.83","47,391.20","46,665.56","89.86M","-0.82%"
"27/02/2015","47,161.83","47,161.17","47,222.82","46,905.30","114.90M","0.00%"
"26/02/2015","47,161.17","47,029.95","47,231.26","46,836.45","87.07M","0.28%"
"25/02/2015","47,029.95","47,178.36","47,422.30","46,963.91","107.42M","-0.31%"
"24/02/2015","47,178.36","47,163.10","47,354.33","47,116.84","95.76M","0.03%"
"23/02/2015","47,163.10","46,880.64","47,220.12","46,880.64","77.63M","0.60%"
"20/02/2015","46,880.64","46,716.65","46,981.36","46,601.38","70.96M","0.35%"
"19/02/2015","46,716.65","46,465.08","46,755.74","46,187.61","85.63M","0.54%"
"18/02/2015","46,465.08","46,714.30","47,079.26","46,358.02","109.04M","-0.53%"
"17/02/2015","46,714.30","46,822.44","47,024.21","46,496.55","95.66M","-0.23%"
"16/02/2015","46,822.44","46,739.97","46,939.31","46,603.43","67.29M","0.18%"
"13/02/2015","46,739.97","46,289.79","46,788.38","46,281.84","98.52M","0.97%"
"12/02/2015","46,289.79","45,891.46","46,289.79","45,814.41","105.91M","0.87%"
"11/02/2015","45,891.46","45,916.40","46,078.64","45,837.30","86.15M","-0.05%"
"10/02/2015","45,916.40","45,875.33","46,106.53","45,688.75","110.58M","0.09%"
"09/02/2015","45,875.33","45,744.27","45,875.33","45,466.16","86.31M","0.29%"
"06/02/2015","45,744.27","45,450.89","45,812.99","45,369.51","90.84M","0.65%"
"05/02/2015","45,450.89","45,412.12","45,518.17","45,077.72","105.90M","0.09%"
"04/02/2015","45,412.12","45,708.71","45,933.80","45,339.38","125.17M","-0.65%"
"03/02/2015","45,708.71","45,188.36","45,893.79","45,188.36","97.16M","1.15%"
"02/02/2015","45,188.36","45,111.03","45,327.65","44,889.12","75.56M","0.17%"
"30/01/2015","45,111.03","44,768.68","45,215.32","44,768.68","118.41M","0.76%"
"29/01/2015","44,768.68","45,002.40","45,102.76","44,687.52","91.17M","-0.52%"
"28/01/2015","45,002.40","44,531.76","45,162.32","44,531.76","95.70M","1.06%"
"27/01/2015","44,531.76","44,197.55","44,833.24","44,196.70","124.36M","0.76%"
"26/01/2015","44,197.55","43,647.44","44,237.68","43,455.68","97.72M","1.26%"
"23/01/2015","43,647.44","43,725.20","44,163.92","43,541.75","100.64M","-0.18%"
"22/01/2015","43,725.20","43,480.80","44,246.72","43,477.62","115.36M","0.56%"
"21/01/2015","43,480.80","43,074.85","43,560.41","43,057.96","197.77M","0.94%"
"20/01/2015","43,074.85","42,989.54","43,268.79","42,937.84","81.50M","0.20%"
"19/01/2015","42,989.54","42,455.42","43,032.74","42,455.42","67.74M","1.26%"
"16/01/2015","42,455.42","42,533.81","42,545.79","42,120.58","100.06M","-0.18%"
"15/01/2015","42,533.81","42,038.08","42,899.14","41,938.66","147.95M","1.18%"
"14/01/2015","42,038.08","43,428.83","43,428.83","41,815.67","123.52M","-3.20%"
"13/01/2015","43,428.83","42,478.59","43,530.73","42,478.59","100.35M","2.24%"
"12/01/2015","42,478.59","42,994.58","43,342.06","42,478.59","76.41M","-1.20%"
"09/01/2015","42,994.58","43,670.79","43,785.33","42,994.58","100.66M","-1.55%"
"08/01/2015","43,670.79","43,086.35","43,670.79","43,020.22","76.25M","1.36%"
"07/01/2015","43,086.35","42,747.37","43,159.91","42,376.08","63.80M","0.79%"
"06/01/2015","42,747.37","41,990.24","42,747.37","41,983.39","78.48M","1.80%"
"05/01/2015","41,990.24","43,696.74","43,882.81","41,990.24","81.67M","-3.91%"
"02/01/2015","43,696.74","43,969.96","44,347.97","43,688.87","27.43M","-0.62%"
"31/12/2014","43,969.96","43,949.89","44,081.24","43,921.52","15.55M","0.05%"
"30/12/2014","43,949.89","44,477.47","44,477.92","43,918.95","38.24M","-1.19%"
"29/12/2014","44,477.47","43,746.86","44,477.47","43,746.86","38.75M","1.67%"
"24/12/2014","43,746.86","43,820.45","43,890.10","43,702.46","12.51M","-0.17%"
"23/12/2014","43,820.45","43,583.20","43,910.36","43,339.78","42.32M","0.54%"
"22/12/2014","43,583.20","43,655.86","44,127.83","43,477.32","58.46M","-0.17%"
"19/12/2014","43,655.86","43,609.90","44,098.35","43,498.86","123.45M","0.11%"
"18/12/2014","43,609.90","41,616.58","43,609.90","41,616.58","357.76M","4.79%"
"17/12/2014","41,616.58","41,755.14","41,832.08","41,271.58","141.43M","-0.33%"
"15/12/2014","41,755.14","42,400.00","42,400.00","41,630.52","85.95M","-1.52%"
"12/12/2014","42,400.00","42,438.05","42,478.09","42,056.96","109.94M","-0.09%"
"11/12/2014","42,438.05","43,062.01","43,062.01","42,438.05","113.30M","-1.45%"
"10/12/2014","43,062.01","42,911.27","43,245.33","42,911.27","104.58M","0.35%"
"09/12/2014","42,911.27","43,972.33","43,972.33","42,855.47","110.19M","-2.41%"
"08/12/2014","43,972.33","43,876.25","43,991.50","43,404.67","89.45M","0.22%"
"05/12/2014","43,876.25","43,767.55","43,986.26","43,714.66","102.03M","0.25%"
"04/12/2014","43,767.55","44,230.75","44,497.91","43,627.37","113.03M","-1.05%"
"03/12/2014","44,230.75","43,973.78","44,286.46","43,613.91","97.03M","0.58%"
"02/12/2014","43,973.78","43,236.37","43,995.01","43,236.37","103.67M","1.71%"
"01/12/2014","43,236.37","44,205.76","44,205.76","42,361.33","144.78M","-2.19%"
"28/11/2014","44,205.76","44,910.17","44,910.17","44,184.94","101.68M","-1.57%"
"27/11/2014","44,910.17","44,751.51","45,027.48","44,602.08","78.03M","0.35%"
"26/11/2014","44,751.51","44,909.52","45,005.46","44,613.71","97.10M","-0.35%"
"25/11/2014","44,909.52","45,082.77","45,225.74","44,680.11","151.46M","-0.38%"
"24/11/2014","45,082.77","45,250.63","45,348.71","44,871.16","82.88M","-0.37%"
"21/11/2014","45,250.63","43,676.11","45,250.63","43,668.16","103.40M","3.60%"
"20/11/2014","43,676.11","44,523.09","44,601.31","43,617.24","101.01M","-1.90%"
"19/11/2014","44,523.09","44,802.60","44,820.95","44,397.19","73.50M","-0.62%"
"18/11/2014","44,802.60","45,031.48","45,123.09","44,649.26","67.88M","-0.51%"
"17/11/2014","45,031.48","45,134.15","45,178.46","44,840.98","66.57M","-0.23%"
"14/11/2014","45,134.15","45,120.73","45,400.65","44,893.69","88.65M","0.03%"
"13/11/2014","45,120.73","44,935.48","45,300.53","44,935.48","81.97M","0.41%"
"12/11/2014","44,935.48","44,980.97","45,272.75","44,887.35","102.84M","-0.10%"
"11/11/2014","44,980.97","45,161.14","45,198.80","44,926.08","77.75M","-0.40%"
"10/11/2014","45,161.14","44,814.63","45,175.53","44,745.08","104.58M","0.77%"
"07/11/2014","44,814.63","44,306.55","45,035.56","44,306.55","102.63M","1.15%"
"06/11/2014","44,306.55","44,395.88","44,461.63","44,108.99","102.33M","-0.20%"
"05/11/2014","44,395.88","44,451.72","44,576.04","44,260.53","94.03M","-0.13%"
"04/11/2014","44,451.72","44,705.91","44,730.00","44,305.54","87.81M","-0.57%"
"03/11/2014","44,705.91","44,384.99","44,738.76","44,269.76","93.51M","0.72%"
"31/10/2014","44,384.99","43,335.67","44,384.99","43,335.67","120.70M","2.42%"
"30/10/2014","43,335.67","43,797.39","43,870.09","43,175.00","116.85M","-1.05%"
"29/10/2014","43,797.39","43,181.63","43,859.24","43,181.63","108.29M","1.43%"
"28/10/2014","43,181.63","42,816.16","43,412.02","42,816.16","111.75M","0.85%"
"27/10/2014","42,816.16","42,676.13","43,223.88","42,446.13","79.42M","0.33%"
"24/10/2014","42,676.13","42,921.33","42,921.33","42,532.32","75.14M","-0.57%"
"23/10/2014","42,921.33","42,715.34","42,921.33","42,286.68","92.27M","-0.26%"
"22/10/2014","43,035.34","43,385.89","43,568.79","42,880.08","114.77M","-0.81%"
"21/10/2014","43,385.89","42,479.53","43,469.98","42,179.76","126.27M","2.13%"
"20/10/2014","42,479.53","42,735.98","42,937.88","42,431.58","80.28M","-0.60%"
"17/10/2014","42,735.98","41,793.53","42,774.77","41,787.48","116.77M","2.26%"
"16/10/2014","41,793.53","41,572.08","42,105.42","40,925.14","159.38M","0.53%"
"15/10/2014","41,572.08","42,500.95","42,615.94","41,226.15","155.10M","-2.19%"
"14/10/2014","42,500.95","42,181.15","42,671.79","41,813.87","98.33M","0.76%"
"13/10/2014","42,181.15","41,911.80","42,492.03","41,645.72","107.27M","0.64%"
"10/10/2014","41,911.80","42,913.11","42,913.11","41,911.80","113.37M","-2.33%"
"09/10/2014","42,913.11","42,846.54","43,614.02","42,846.54","107.13M","0.16%"
"08/10/2014","42,846.54","43,500.25","43,500.25","42,846.54","100.03M","-1.50%"
"07/10/2014","43,500.25","43,932.97","44,110.51","43,500.25","88.95M","-0.98%"
"06/10/2014","43,932.97","43,383.52","44,150.09","43,371.13","95.65M","1.27%"
"03/10/2014","43,383.52","42,956.68","43,517.21","42,956.68","","0.99%"
"02/10/2014","42,956.68","43,679.72","43,741.89","42,956.68","91.52M","-1.66%"
"01/10/2014","43,679.72","44,160.31","44,380.05","43,662.37","91.81M","-1.09%"
"30/09/2014","44,160.31","44,209.56","44,344.05","43,958.24","113.57M","-0.11%"
"29/09/2014","44,209.56","44,507.63","44,555.08","44,065.15","68.78M","-0.67%"
